County;Municipality;Site_ID;Site_name;Site_type;Collected;Lab_ID;BP;SD;From;To;%;?C13;Context;Material;Material_type;Reference
Innlandet;Hamar;10111;aaker;Stone_Age;2016;Beta-442031;3970;30;-2575;-2350;95.5;N/A;Ildsted;unknown;Unknown;Saether_2017
Innlandet;Lesja;10268;Dyratjoern;Grave;1988;T-8517;3540;90;-2136;-1660;95.4;N/A;Roeys_(grav?);Charcoal;Unknown;Hofseth_1991
Innlandet;Lesja;10272;Vassenden;Artefact;1991-1992;Tua-461;4046;61;-2866;-2463;95.4;N/A;Skiferspiss;Tar;Slate_point;Resi_og_oestmo_2009
Innlandet;Lom;10273;Kojenebba_I;Stone_Age;2013-2014;Ua-47996;4527;32;-3360;-3102;95.4;N/A;Ildsted_S1;Charcoal;pinus;Bjoerkli_og_Friis_2016
Innlandet;Lom;10275;Naavaarseter_I_S;Stone_Age;2013-2014;Ua-49907;4398;38;-3312;-2908;95.4;N/A;Ildsted_S2;Charcoal;betula;Bjoerkli_og_Friis_2016
Innlandet;Lom;10275;Naavaarseter_I_S;Stone_Age;2013-2014;Ua-49906;4377;37;-3094;-2907;95.4;N/A;Ildsted_S1;Charcoal;pinus;Bjoerkli_og_Friis_2016
Innlandet;Lom;10276;Naavaarseter_IV;Stone_Age;2013-2014;Ua-49908;3991;34;-2618;-2458;95.4;N/A;Ildsted_S1;Charcoal;Unknown;Bjoerkli_og_Friis_2016
Innlandet;Lom;10276;Naavaarseter_IV;Stone_Age;2013-2014;Ua-49909;3376;34;-1752;-1561;95.4;N/A;Ildsted_S3;Charcoal;Unknown;Bjoerkli_og_Friis_2016
Innlandet;Lom;10277;Tesseosen_I;Stone_Age;2013-2014;Ua-47998;5794;35;-4722;-4547;95.4;N/A;Ildsted_S1;Charcoal;alnus;Bjoerkli_og_Friis_2016
Innlandet;Lom;10277;Tesseosen_I;Stone_Age;2013-2014;Ua-47999;4182;31;-2888;-2666;95.4;N/A;Ildsted_S2;Charcoal;acer;Bjoerkli_og_Friis_2016
Innlandet;Lom;10278;Tesseosen_II;Stone_Age;2013-2014;Ua-49905;4930;39;-3784;-3646;95.4;N/A;Ildsted_S1;Charcoal;Unknown;Bjoerkli_og_Friis_2016
Innlandet;Nord-Fron;10279;Olstappen_V;Stone_Age;2013-2014;Ua-50846;4081;39;-2862;-2490;95.4;N/A;Lag;Bone;Unknown;Mjaerum_2016
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;5290;115;-4355;-3806;95.4;N/A;Lag;Charcoal;Charcoal;Boaz_1998
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;5120;40;-3991;-3797;95.4;N/A;Lag;Bone;Unknown;Solheim_2012
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;4940;120;-3983;-3382;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;4890;100;-3946;-3382;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;4850;80;-3894;-3377;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;4430;35;-3328;-2925;95.4;N/A;Lag;Bone;Unknown;Boaz_1998
Innlandet;Nordre_Land;10280;DR-85;Stone_Age;1998;unknown;4260;120;-3331;-2497;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Nordre_Land;10281;DR-91;Stone_Age;1998;unknown;4850;60;-3777;-3386;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Nordre_Land;10281;DR-91;Stone_Age;1998;unknown;4610;120;-3642;-3012;95.4;N/A;Lag;Charcoal;Unknown;Boaz_1998
Innlandet;Rendalen;10114;Bullmuseet_ID160967;Survey_site;2012;Beta-337642;8480;40;-7587;-7498;95.4;N/A;Stolpehull_ID160967-10;Charcoal;Unknown;Grimbe_2013
Innlandet;Rendalen;10114;Bullmuseet_ID160967;Survey_site;2012;Beta-337641;4920;30;-3766;-3647;95.4;N/A;Stolpehull_ID160967-8;Charcoal;Unknown;Grimbe_2013
Innlandet;Rendalen;10114;Bullmuseet_ID160967;Survey_site;2012;Beta-337640;4890;30;-3712;-3637;95.4;N/A;Stolpehull_ID_160969-3;Charcoal;Unknown;Grimbe_2013
Innlandet;Rendalen;10114;Bullmuseet_ID160967;Survey_site;2012;Beta-337639;4550;30;-3369;-3104;95.3;N/A;Dyrkingslag_ID160967-19;Charcoal;Unknown;Grimbe_2013
Innlandet;Rendalen;10115;Lille_Soelensjoeen_I;Grave;1971;T-1178;4080;170;-3095;-2138;95.4;N/A;Layer_(0,3_m_depth);Charcoal;Unknown;Gulliksen_et_al._1975
Innlandet;Ringebu;10282;Gildesvollen;Settlement;2009;Tra-513;4130;40;-2872;-2581;95.4;N/A;Dyrkingslag_profil_5;Charcoal;betula;Nyland_2010
Innlandet;Soer-Fron;10288;Grytting_I;Settlement;2011-2012;Ua-46109;4196;31;-2892;-2676;95.4;N/A;Stolpehull_S153;Charcoal;pinus;Villumsen_2013
Innlandet;Soer-Fron;10288;Grytting_I;Settlement;2011-2012;Ua-46533;3476;30;-1886;-1696;95.4;N/A;Ildsted/kokegrop_S266;Charcoal;betula,_pinus;Villumsen_2013
Innlandet;Toten;10290;Alstad;Artefact;1868;T-2133;3000;80;-1426;-1012;95.4;N/A;Elk_antler_mattock-head_found_in_bog;bone;alces_alces;Gulliksen_et_al._1978
Innlandet;oestre_Slidre;10291;Moerstadstoelen_I;Stone_Age;2015;Ua-50865;4450;45;-3339;-2931;95.4;N/A;Lag;Charcoal;Unknown;Mjaerum_2016
Innlandet;oestre_Slidre;10291;Moerstadstoelen_I;Stone_Age;2015;Ua-50866;3507;36;-1931;-1701;95.4;N/A;Lag;Fishbone;Unknown;Mjaerum_2016
Innlandet;aamot;10124;Melvold;Stone_Age;2007;T-19387;6365;105;-5527;-5061;95.4;N/A;Kokegrop_S7;Charcoal;pinus;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;T-19316;6095;110;-5304;-4771;95.4;N/A;Kokegrop_S8;Charcoal;pinus;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;Tua-7129;5315;40;-4311;-4004;95.4;N/A;Lag;Bone;mammalia;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;T-19388;4615;100;-3636;-3032;95.4;N/A;Kokegrop_S11;Charcoal;pinus;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;Tua-6970;4510;30;-3352;-3099;95.4;N/A;Stolpehull_S5;Charcoal;pinus;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;Tua-6972;4410;35;-3321;-2915;95.3;N/A;Kokegrop_S9;Charcoal;betula;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;Tua-6967;4300;45;-3085;-2779;95.4;N/A;Kokegrop_S1;Charcoal;Unknown;Melvold_2010
Innlandet;aamot;10124;Melvold;Stone_Age;2007;Tua-7123;4220;30;-2905;-2696;95.5;N/A;Kokegrop_S1;Charcoal;Unknown;Melvold_2010
Innlandet;aamot;10125;Myggstad;Stone_Age;2004-2007;Tua-6387;4155;35;-2879;-2625;95.4;N/A;Lag_6;Charcoal;pinus;Persson_2010a
Innlandet;aamot;10126;Os;Stone_Age;2006;Tua-6383;3680;45;-2199;-1943;95.4;N/A;Lag;Charcoal;Charcoal;Persson_2010c
Innlandet;aamot;10127;Roedsmoen_R112;Stone_Age;1995-1996;Tua-7413;5055;45;-3962;-3715;95.4;N/A;unknown;Bone;_bone;Stene_et_al._2010
Innlandet;aamot;10127;Roedsmoen_R112;Stone_Age;1995-1996;Tua-1541;4840;75;-3790;-3378;95.4;N/A;unknown;Charcoal;pinus;Boaz_1997
Innlandet;aamot;10127;Roedsmoen_R112;Stone_Age;1995-1996;Tua-1678;4770;65;-3659;-3373;95.4;N/A;unknown;Charcoal;pinus;Solheim_2012
Innlandet;aamot;10127;Roedsmoen_R112;Stone_Age;1995-1996;T-12082;4400;120;-3497;-2698;95.3;N/A;unknown;Charcoal;pinus;Boaz_1997
Innlandet;aamot;10127;Roedsmoen_R112;Stone_Age;1995-1996;Tua-1647;4095;70;-2876;-2488;95.4;N/A;unknown;Charcoal;pinus;Solheim_2012
Innlandet;aamot;10128;Roedsmoen_R38A;Stone_Age;1995-1996;Tua-1540;3890;70;-2569;-2146;95.4;N/A;Tuft_(bunnlag);Charcoal;pinus;Boaz_1997
Innlandet;aamot;10129;Roedsmoen_R39;Stone_Age;1995-1996;Tua-1267;5135;80;-4225;-3712;95.5;N/A;unknown;Charcoal;corylus_nutshell;Boaz_1997
Innlandet;aamot;10129;Roedsmoen_R39;Stone_Age;1995-1996;Tua-1284;4480;75;-3363;-2929;95.4;N/A;unknown;Charcoal;pinus;Boaz_1997
Innlandet;aamot;10130;Roedstranda;Stone_Age;2007;unknown;5150;35;-4041;-3808;95.4;N/A;unknown;Charcoal;pinus;Stene_et_al._2010
Innlandet;aamot;10130;Roedstranda;Stone_Age;2007;unknown;4990;35;-3938;-3664;95.4;N/A;unknown;Charcoal;pinus;Stene_et_al._2010
Innlandet;aamot;10130;Roedstroemmen;Stone_Age;2007;Tua-6979;5405;50;-4349;-4064;95.5;N/A;Lag;Bone;Unknown;Persson_2010b
Innlandet;aamot;10130;Roedstroemmen;Stone_Age;2007;Tua-6978;5195;50;-4228;-3814;95.5;N/A;Lag;Bone;Unknown;Persson_2010b
Innlandet;aamot;10130;Roedstroemmen;Stone_Age;2007;Tua-6867;4965;35;-3905;-3655;95.4;N/A;Lag;Bone;Unknown;Persson_2010b
Innlandet;aamot;10130;Roedstroemmen;Stone_Age;2007;Tua-6877;4075;30;-2856;-2493;95.4;N/A;Lag;Bone;Unknown;Persson_2010b
Innlandet;aamot;10130;Roedstroemmen;Stone_Age;2007;Tua-6876;3825;30;-2455;-2147;95.3;N/A;Lag;Bone;Unknown;Persson_2010b
Innlandet;aamot;10131;Stene_Terrasse;Stone_Age;2006-2007;Tua-6977;5260;50;-4233;-3976;95.4;N/A;Ildsted_Knr.803005;Bone;Unknown;Damlien_2010
Innlandet;aamot;10131;Stene_Terrasse;Stone_Age;2006-2007;Tua-6976;5245;35;-4228;-3972;95.4;N/A;Ildsted_Knr.803005;Charcoal;Unknown;Damlien_2010
Innlandet;aamot;10131;Stene_Terrasse;Stone_Age;2006-2007;Tua-6210;5090;40;-3969;-3794;95.4;N/A;Ildsted_Knr.803005;Bone;Unknown;Damlien_2010
Innlandet;aamot;10132;Straeten;Stone_Age;2007;unknown;4965;90;-3964;-3541;95.4;N/A;unknown;Charcoal;pinus;Stene_et_al._2010
Innlandet;aamot;10133;Tjernpytten;Stone_Age;2007;unknown;4755;45;-3641;-3377;95.4;N/A;unknown;Bone;alces_alces;Amundsen_2007
Innlandet;aamot;10134;aaset;Animal_drive;2011;Tra-3524;3525;30;-1936;-1756;95.4;N/A;Fangstgrop_S1_(gml._markoverfl.);Charcoal;pinus;Roest_Kile_2012
Innlandet;aamot;10134;aaset;Animal_drive;2011;Tra-3529;3485;30;-1890;-1699;95.4;N/A;Fangstgrop_S4_(gml._markoverfl.);Charcoal;pinus;Roest_Kile_2012
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4757;7890;60;-7033;-6635;95.4;N/A;Kulturlag_profil;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4751;7835;60;-7022;-6504;95.5;N/A;Kulturlag_flate;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-5812;7795;45;-6746;-6498;95.4;N/A;Kulturlag_bunn;Charcoal;betula;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4212;7695;45;-6629;-6456;95.4;N/A;Kulturlag_sjakt_1;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4754;7655;60;-6628;-6423;95.4;N/A;Kulturlag_sjakt_2;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16562;7640;125;-6806;-6228;95.4;N/A;Kulturlag_sjakt_1;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4758;7630;55;-6595;-6408;95.4;N/A;Kulturlag_profil;Charcoal;corylus_nutshell;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4759;7580;55;-6588;-6266;95.4;N/A;Kulturlag_profil;Charcoal;corylus_nutshell;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4756;7515;50;-6458;-6251;95.4;N/A;Kulturlag_sjakt_2;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4755;7445;55;-6427;-6227;95.4;N/A;Kulturlag_sjakt_2;Charcoal;corylus_nutshell;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16601;7335;80;-6390;-6051;95.4;N/A;Kulturlag_sjakt_1;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4750;7285;55;-6242;-6031;95.4;N/A;Stolpehull_S32;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4753;7080;50;-6052;-5847;95.4;N/A;Kulturlag_sjakt_2;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16561;6385;130;-5614;-5051;95.4;N/A;Kulturlag_sjakt_1;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4752;5280;60;-4260;-3971;95.4;N/A;Kulturlag_sjakt_2;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16815;4395;75;-3336;-2895;95.3;N/A;Grop_S21;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;Tua-4760;4025;50;-2855;-2459;95.4;N/A;Ildsted_S25;Charcoal;corylus_nutshell;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16814;3745;75;-2454;-1946;95.4;N/A;Ildsted_S45;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10228;Fredly_29;Stone_Age;2003-2004;T-16816;3615;90;-2274;-1700;95.4;N/A;Ildsted_S28;Charcoal;Unknown;aastveit_2008a
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5325;7080;70;-6072;-5797;95.4;N/A;Mulig_tuft;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5326;6935;45;-5969;-5726;95.4;N/A;Stolpehull_S77;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5384;6835;85;-5967;-5570;95.4;N/A;Stolpehull_S201;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5891;6775;60;-5777;-5563;95.4;N/A;Groeft_S196;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5170;6725;45;-5720;-5560;95.4;N/A;Ildsted/kulturlag;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5327;6720;45;-5717;-5559;95.4;N/A;Stolpehull_S43;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5383;6705;50;-5713;-5539;95.4;N/A;Stolpehull_S206;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4905;6690;50;-5707;-5526;95.4;N/A;Ildsted_S198;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5382;6650;55;-5647;-5486;95.4;N/A;Stolpehull_S199;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4904;6605;40;-5617;-5487;95.4;N/A;Ildsted_S198;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5324;6575;45;-5616;-5476;95.4;N/A;Mulig_tuft;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5323;6510;40;-5546;-5374;95.4;N/A;Ildsted_S21;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17681;6490;115;-5634;-5226;95.4;N/A;Ildsted_S45;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16529;6475;95;-5621;-5232;95.4;N/A;Tuft_S1;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17503;6470;95;-5619;-5231;95.4;N/A;Ildsted_S1064;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5892;6470;50;-5514;-5327;95.4;N/A;Groeft_S108;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5328;6455;45;-5485;-5327;95.4;N/A;Luftekanal_S98;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5890;6425;45;-5476;-5322;95.4;N/A;Nedgravning;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4979;6370;50;-5473;-5229;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5172;6280;45;-5362;-5079;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-6020;6265;40;-5322;-5076;95.4;N/A;Kulturlag;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5813;6255;50;-5325;-5058;95.4;N/A;Ildsted_S101;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5889;6205;45;-5300;-5043;95.4;N/A;Groeft_S1067;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5886;6200;45;-5298;-5039;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17504;6175;125;-5462;-4798;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5887;6125;45;-5211;-4948;95.4;N/A;Nedgravning;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5171;6110;45;-5211;-4933;95.4;N/A;Groeft_S1047;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-6019;6110;45;-5211;-4933;95.4;N/A;Kulturlag;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4906;6080;40;-5206;-4847;95.4;N/A;Groeft_S1124;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5329;6065;40;-5199;-4843;95.4;N/A;Kulturlag;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5210;6030;40;-5034;-4806;95.4;N/A;Veggroeft;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16596;5965;125;-5209;-4558;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5211;5950;45;-4942;-4722;95.4;N/A;Kulturlag;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17280;5936;135;-5209;-4526;95.4;N/A;Tuft;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5173;5750;40;-4701;-4501;95.4;N/A;Ildsted;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17505;5750;115;-4846;-4354;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4908;5700;45;-4684;-4453;95.4;N/A;Nedgravning;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16999;5625;100;-4708;-4270;95.4;N/A;Veggroeft;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16528;5520;100;-4584;-4062;95.4;N/A;Kulturlag;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16595;5125;120;-4233;-3665;95.4;N/A;Nedgravning;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5322;4010;30;-2617;-2468;95.4;N/A;Ildsted_S13;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16531;3950;115;-2866;-2139;95.4;N/A;Kulturlag_S2;Charcoal;Charcoal;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4268;3810;35;-2450;-2138;95.5;N/A;Steinmur_S3;Charcoal;corylus_nutshell;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4738;3720;45;-2281;-1977;95.4;N/A;Makroproeve;Charred_cereal_grain;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4739;3695;40;-2201;-1964;95.4;N/A;Makroproeve;Charred_cereal_grain;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-4907;3685;45;-2200;-1946;95.4;N/A;Groeft;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5894;3675;35;-2192;-1952;95.4;N/A;Ildsted_S25;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-17682;3495;70;-2016;-1640;95.4;N/A;Ildsted_S212;Charcoal;betula;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;Tua-5133;3455;40;-1886;-1665;95.4;N/A;Makroproeve;Charred_cereal_grain;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16527;3445;65;-1933;-1613;95.4;N/A;Kulturlag_S1;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10229;Fredly_30;Stone_Age;2003-2004;T-16530;3305;70;-1745;-1436;95.4;N/A;Kulturlag_S2;Charcoal;Unknown;aastveit_2008b
Moere_og_Romsdal;Aukra;10230;Hollingen;Survey_site;2003;Tua-5938;3805;40;-2456;-2135;95.4;N/A;Fossilt_dyrkingslag;Charcoal;Unknown;Ringstad_2007
Moere_og_Romsdal;Aukra;10232;Haahaugane_34;Stone_Age;2003-2004;T-17103;4170;75;-2908;-2502;95.4;N/A;Ildsted_S5;Charcoal;Unknown;aastveit_2008d
Moere_og_Romsdal;Aukra;10232;Haahaugane_34;Stone_Age;2003-2004;T-16846;4010;70;-2861;-2304;95.4;N/A;Ildsted_S2;Charcoal;Unknown;aastveit_2008d
Moere_og_Romsdal;Aukra;10232;Haahaugane_34;Stone_Age;2003-2004;T-16847;3940;75;-2832;-2201;95.4;N/A;Ildsted_S4;Charcoal;Unknown;aastveit_2008d
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-16623;5905;75;-4981;-4591;95.4;N/A;Kulturlag_Lag_B;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-16622;5835;90;-4932;-4489;95.4;N/A;Kulturlag_Lag_B;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-16625;5535;110;-4667;-4065;95.4;N/A;Nedgravning;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-16624;5525;110;-4611;-4055;95.4;N/A;Lag_B;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-16620;5400;125;-4486;-3967;95.4;N/A;Kulturlag_Lag_B;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;Tua-4404;5330;55;-4326;-4001;95.4;N/A;Kulturlag_Lag_B;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10232;Haahaugane_36;Stone_Age;2003-2004;T-17000;5165;105;-4240;-3712;95.4;N/A;Ildsted_S23;Charcoal;Unknown;Meling_2008
Moere_og_Romsdal;Aukra;10233;Haasanden_54;Stone_Age;2003-2004;Tua-4400;4170;35;-2885;-2632;95.4;N/A;Ildsted_S13;Charcoal;Unknown;aastveit_2008e
Moere_og_Romsdal;Aukra;10233;Haasanden_54;Stone_Age;2003-2004;T-15401;4150;110;-3012;-2464;95.4;N/A;Soekesjakt_202;Charcoal;Unknown;aastveit_2008e
Moere_og_Romsdal;Aukra;10233;Haasanden_54;Stone_Age;2003-2004;Tua-5810;4015;35;-2621;-2468;95.4;N/A;Kulturlag_(lag);Charcoal;betula;aastveit_2008e
